,index,shannon,vowels,numbers,dots,length,symbols,f_slash,d_d,d_a,d_s,a_d,a_a,a_s,s_d,s_a,s_s,class
2144,7063,4.0,10,2,1,36,2,3,0.0,2.0,0.0,2.0,23.0,4.0,0.0,4.0,0.0,0
2145,18151,4.0,6,1,3,31,2,1,0.0,0.0,0.0,1.0,21.0,4.0,0.0,4.0,0.0,1
2146,5896,4.0,14,18,1,70,3,2,15.0,0.0,2.0,0.0,32.0,9.0,3.0,8.0,0.0,0
2147,8562,4.0,14,10,1,48,3,3,9.0,0.0,0.0,0.0,28.0,5.0,1.0,4.0,0.0,0
2148,1618,3.0,13,0,2,34,3,3,0.0,0.0,0.0,0.0,21.0,6.0,0.0,6.0,0.0,0
2149,8471,3.0,7,0,1,23,2,1,0.0,0.0,0.0,0.0,18.0,2.0,0.0,2.0,0.0,0
2150,7045,4.0,23,9,2,93,3,5,5.0,0.0,4.0,1.0,47.0,16.0,3.0,16.0,0.0,0
2151,2924,4.0,16,4,2,69,3,3,3.0,0.0,1.0,0.0,45.0,9.0,1.0,9.0,0.0,0
2152,3206,4.0,6,3,2,33,2,2,2.0,0.0,1.0,1.0,21.0,3.0,0.0,4.0,0.0,0
2153,17934,4.0,20,14,4,84,4,5,12.0,0.0,2.0,0.0,45.0,11.0,2.0,11.0,0.0,1
2154,4274,4.0,8,0,2,35,3,2,0.0,0.0,0.0,0.0,24.0,5.0,0.0,5.0,0.0,0
2155,11547,3.0,14,22,1,84,4,4,6.0,3.0,13.0,9.0,13.0,12.0,7.0,17.0,3.0,1
2156,13309,4.0,8,0,1,43,4,5,0.0,0.0,0.0,0.0,29.0,6.0,0.0,5.0,2.0,1
2157,18590,3.0,2,16,4,34,3,3,11.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
2158,10246,4.0,21,3,3,85,7,3,1.0,0.0,1.0,0.0,51.0,14.0,2.0,13.0,2.0,1
2159,1950,3.0,3,0,1,13,2,1,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0
2160,4829,4.0,17,0,1,60,3,5,0.0,0.0,0.0,0.0,40.0,10.0,0.0,9.0,0.0,0
2161,14833,3.0,7,0,1,16,1,0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,1
2162,9708,4.0,26,8,1,98,4,5,7.0,0.0,1.0,0.0,56.0,15.0,1.0,15.0,2.0,0
2163,1068,3.0,10,0,1,29,2,1,0.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,0
2164,3660,3.0,6,1,2,22,3,1,0.0,1.0,0.0,1.0,12.0,4.0,0.0,3.0,0.0,0
2165,10981,4.0,14,3,2,56,6,3,2.0,0.0,1.0,0.0,37.0,6.0,1.0,6.0,2.0,1
2166,2470,3.0,20,42,1,153,5,6,4.0,1.0,37.0,33.0,19.0,8.0,5.0,40.0,5.0,0
2167,2274,4.0,7,6,1,30,4,1,4.0,1.0,0.0,2.0,14.0,4.0,0.0,4.0,0.0,0
2168,1265,3.0,5,3,1,18,2,1,2.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,0.0,0
2169,9140,4.0,12,0,1,32,3,2,0.0,0.0,0.0,0.0,23.0,4.0,0.0,4.0,0.0,0
2170,7864,4.0,8,4,1,31,5,1,1.0,2.0,0.0,3.0,14.0,5.0,0.0,5.0,0.0,0
2171,16355,4.0,18,8,3,73,9,3,4.0,0.0,3.0,1.0,38.0,10.0,3.0,10.0,3.0,1
2172,3038,4.0,9,0,2,40,3,2,0.0,0.0,0.0,0.0,27.0,6.0,0.0,6.0,0.0,0
2173,14632,4.0,15,3,4,71,4,6,1.0,0.0,2.0,0.0,45.0,9.0,2.0,9.0,2.0,1
2174,14241,4.0,23,0,1,74,4,5,0.0,0.0,0.0,0.0,53.0,9.0,0.0,9.0,2.0,1
2175,8774,4.0,18,6,1,69,3,2,5.0,0.0,0.0,0.0,47.0,8.0,1.0,7.0,0.0,0
2176,15699,3.0,6,5,2,27,1,0,3.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,0.0,1
2177,5032,4.0,10,7,4,41,5,1,5.0,1.0,1.0,0.0,18.0,7.0,2.0,6.0,0.0,0
2178,18536,3.0,15,27,1,90,4,4,6.0,3.0,18.0,14.0,10.0,9.0,7.0,19.0,3.0,1
2179,347,3.0,9,1,2,26,2,1,0.0,0.0,0.0,1.0,18.0,3.0,0.0,3.0,0.0,0
2180,2260,4.0,20,39,12,134,7,4,28.0,7.0,3.0,7.0,52.0,15.0,4.0,14.0,3.0,0
2181,6277,4.0,11,5,2,66,7,4,4.0,0.0,1.0,0.0,33.0,12.0,1.0,12.0,2.0,0
2182,9467,4.0,23,6,2,76,3,3,4.0,0.0,2.0,0.0,45.0,11.0,2.0,11.0,0.0,0
2183,7091,4.0,15,0,2,39,2,2,0.0,0.0,0.0,0.0,31.0,4.0,0.0,3.0,0.0,0
2184,15714,4.0,14,1,3,60,3,7,0.0,0.0,0.0,0.0,39.0,9.0,1.0,8.0,2.0,1
2185,5880,4.0,27,7,1,103,4,2,6.0,0.0,0.0,0.0,66.0,15.0,1.0,14.0,0.0,0
2186,4952,4.0,11,6,1,46,3,4,4.0,0.0,2.0,0.0,28.0,5.0,2.0,4.0,0.0,0
2187,8762,4.0,12,3,1,31,3,2,2.0,1.0,0.0,0.0,19.0,4.0,0.0,4.0,0.0,0
2188,1477,3.0,4,0,2,16,2,1,0.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,0.0,0
2189,8372,4.0,25,4,1,87,3,2,3.0,0.0,0.0,0.0,53.0,15.0,1.0,14.0,0.0,0
2190,11071,4.0,7,0,2,42,4,3,0.0,0.0,0.0,0.0,28.0,6.0,0.0,5.0,2.0,1
2191,17342,4.0,41,5,2,146,8,3,2.0,0.0,2.0,0.0,99.0,19.0,3.0,18.0,2.0,1
2192,14228,3.0,11,26,1,75,4,4,8.0,2.0,16.0,10.0,8.0,6.0,8.0,13.0,3.0,1
2193,7248,3.0,9,0,2,27,3,1,0.0,0.0,0.0,0.0,19.0,4.0,0.0,3.0,0.0,0
2194,255,4.0,21,0,2,55,3,2,0.0,0.0,0.0,0.0,40.0,7.0,0.0,7.0,0.0,0
2195,7283,4.0,9,5,2,46,2,4,4.0,0.0,1.0,1.0,28.0,5.0,0.0,6.0,0.0,0
2196,9056,4.0,47,10,1,160,8,3,9.0,0.0,1.0,0.0,100.0,23.0,1.0,23.0,2.0,0
2197,4513,3.0,2,12,1,27,2,4,10.0,0.0,2.0,0.0,7.0,3.0,2.0,2.0,0.0,0
2198,107,4.0,20,0,1,65,3,4,0.0,0.0,0.0,0.0,46.0,9.0,0.0,9.0,0.0,0
2199,3717,4.0,10,1,1,37,5,2,0.0,0.0,0.0,0.0,24.0,6.0,1.0,5.0,0.0,0
2200,6702,3.0,9,0,1,30,2,3,0.0,0.0,0.0,0.0,21.0,4.0,0.0,4.0,0.0,0
2201,416,4.0,27,2,2,96,9,5,0.0,2.0,0.0,0.0,55.0,17.0,2.0,15.0,4.0,0
2202,6516,4.0,16,0,2,63,2,2,0.0,0.0,0.0,0.0,54.0,4.0,0.0,4.0,0.0,0
2203,13346,4.0,13,0,2,49,3,3,0.0,0.0,0.0,0.0,38.0,4.0,0.0,4.0,2.0,1
2204,10016,3.0,6,0,2,28,2,2,0.0,0.0,0.0,0.0,20.0,4.0,0.0,3.0,0.0,1
2205,18471,4.0,23,21,3,118,7,5,9.0,11.0,0.0,12.0,59.0,12.0,0.0,12.0,2.0,1
2206,11488,4.0,32,5,3,120,8,3,1.0,0.0,3.0,0.0,76.0,17.0,4.0,16.0,2.0,1
2207,18003,4.0,37,5,3,130,8,3,2.0,0.0,2.0,0.0,87.0,17.0,3.0,16.0,2.0,1
2208,15939,4.0,14,2,1,54,5,5,1.0,1.0,0.0,0.0,35.0,7.0,1.0,6.0,2.0,1
2209,14526,4.0,13,11,6,67,3,4,9.0,0.0,2.0,2.0,35.0,7.0,0.0,9.0,2.0,1
2210,4606,4.0,18,0,2,47,3,2,0.0,0.0,0.0,0.0,32.0,7.0,0.0,7.0,0.0,0
2211,16710,4.0,7,0,2,32,2,2,0.0,0.0,0.0,0.0,23.0,4.0,0.0,4.0,0.0,1
2212,16099,4.0,50,8,2,163,8,3,4.0,0.0,3.0,0.0,105.0,22.0,4.0,21.0,3.0,1
2213,1900,3.0,11,0,1,32,3,2,0.0,0.0,0.0,0.0,23.0,4.0,0.0,4.0,0.0,0
2214,7565,4.0,11,2,2,42,2,3,1.0,1.0,0.0,0.0,29.0,5.0,1.0,4.0,0.0,0
2215,19092,3.0,11,0,1,39,3,4,0.0,0.0,0.0,0.0,28.0,4.0,0.0,4.0,2.0,1
2216,39,4.0,16,9,1,50,3,3,8.0,0.0,0.0,0.0,31.0,5.0,1.0,4.0,0.0,0
2217,13181,4.0,21,24,4,123,6,6,13.0,10.0,0.0,10.0,61.0,13.0,1.0,12.0,2.0,1
2218,14360,3.0,5,0,3,32,3,3,0.0,0.0,0.0,0.0,18.0,6.0,0.0,6.0,1.0,1
2219,8888,3.0,10,40,2,135,5,5,9.0,1.0,29.0,22.0,19.0,10.0,9.0,30.0,5.0,0
2220,2980,4.0,18,0,3,54,3,3,0.0,0.0,0.0,0.0,39.0,7.0,0.0,7.0,0.0,0
2221,11616,4.0,17,20,3,76,4,4,13.0,7.0,0.0,6.0,33.0,7.0,1.0,6.0,2.0,1
2222,10199,4.0,11,0,3,43,3,3,0.0,0.0,0.0,0.0,30.0,5.0,0.0,5.0,2.0,1
2223,3544,4.0,14,0,2,41,3,2,0.0,0.0,0.0,0.0,28.0,6.0,0.0,6.0,0.0,0
2224,2867,3.0,7,0,1,22,3,1,0.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,0.0,0
2225,18786,3.0,9,0,2,26,1,0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,1
2226,13960,4.0,15,0,3,61,4,7,0.0,0.0,0.0,0.0,38.0,10.0,0.0,10.0,2.0,1
2227,4570,3.0,8,0,1,25,2,1,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,0
2228,6454,4.0,11,6,1,60,3,5,5.0,0.0,1.0,0.0,40.0,6.0,1.0,6.0,0.0,0
2229,1878,3.0,8,0,1,25,2,1,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,0
2230,17269,3.0,5,0,2,27,2,2,0.0,0.0,0.0,0.0,19.0,4.0,0.0,3.0,0.0,1
2231,3897,3.0,5,0,2,16,2,1,0.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,0.0,0
2232,2729,3.0,4,0,1,16,3,1,0.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,0.0,0
2233,15002,4.0,25,4,3,92,8,3,2.0,0.0,1.0,0.0,57.0,14.0,2.0,13.0,2.0,1
2234,6850,4.0,11,0,2,41,5,2,0.0,0.0,0.0,0.0,26.0,7.0,0.0,7.0,0.0,0
2235,414,4.0,21,5,1,86,5,3,4.0,0.0,0.0,1.0,52.0,13.0,0.0,13.0,2.0,0
2236,7887,4.0,7,0,1,26,3,3,0.0,0.0,0.0,0.0,16.0,5.0,0.0,4.0,0.0,0
2237,6386,4.0,9,4,2,39,4,1,3.0,0.0,0.0,0.0,25.0,5.0,1.0,4.0,0.0,0
2238,9787,4.0,22,10,1,80,3,3,9.0,0.0,1.0,1.0,49.0,9.0,0.0,10.0,0.0,0
2239,16497,4.0,17,5,2,86,7,5,3.0,0.0,2.0,0.0,53.0,12.0,2.0,11.0,2.0,1
2240,15863,3.0,1,9,3,25,3,3,5.0,0.0,4.0,0.0,7.0,1.0,4.0,1.0,2.0,1
2241,6485,4.0,15,0,2,51,4,3,0.0,0.0,0.0,0.0,34.0,8.0,0.0,8.0,0.0,0
2242,19799,4.0,23,0,4,73,4,4,0.0,0.0,0.0,0.0,52.0,9.0,0.0,9.0,2.0,1
2243,6333,4.0,15,0,2,35,3,2,0.0,0.0,0.0,0.0,24.0,5.0,0.0,5.0,0.0,0
2244,11603,4.0,11,1,2,42,4,2,0.0,0.0,0.0,1.0,29.0,5.0,0.0,5.0,1.0,1
2245,5932,4.0,18,0,2,50,3,2,0.0,0.0,0.0,0.0,35.0,7.0,0.0,7.0,0.0,0
2246,13242,4.0,10,0,2,37,3,3,0.0,0.0,0.0,0.0,25.0,6.0,0.0,5.0,0.0,1
2247,8065,4.0,22,10,1,96,4,7,6.0,0.0,4.0,1.0,56.0,11.0,3.0,12.0,2.0,0
2248,12489,4.0,12,1,3,46,3,5,0.0,0.0,1.0,1.0,28.0,6.0,0.0,7.0,2.0,1
2249,19178,3.0,19,0,3,60,5,2,0.0,0.0,0.0,0.0,43.0,8.0,0.0,8.0,0.0,1
2250,1787,3.0,7,0,1,26,2,2,0.0,0.0,0.0,0.0,19.0,3.0,0.0,3.0,0.0,0
2251,36,5.0,21,7,3,126,7,2,1.0,5.0,1.0,6.0,82.0,13.0,0.0,14.0,3.0,0
2252,7767,4.0,15,0,2,45,3,3,0.0,0.0,0.0,0.0,32.0,6.0,0.0,6.0,0.0,0
2253,4187,3.0,10,0,1,24,2,2,0.0,0.0,0.0,0.0,17.0,3.0,0.0,3.0,0.0,0
2254,1555,4.0,17,12,1,69,3,3,9.0,0.0,3.0,1.0,42.0,5.0,2.0,6.0,0.0,0
2255,7252,4.0,13,0,2,44,3,2,0.0,0.0,0.0,0.0,33.0,5.0,0.0,5.0,0.0,0
2256,6398,4.0,18,16,2,72,3,4,9.0,0.0,7.0,1.0,41.0,3.0,6.0,4.0,0.0,0
2257,15853,4.0,24,73,6,154,5,4,58.0,15.0,0.0,14.0,44.0,10.0,1.0,8.0,3.0,1
2258,16284,4.0,29,2,3,96,4,5,1.0,0.0,1.0,0.0,68.0,11.0,1.0,11.0,2.0,1
2259,3708,4.0,17,46,2,108,3,3,35.0,10.0,1.0,11.0,39.0,5.0,0.0,6.0,0.0,0
2260,10097,4.0,25,2,3,95,7,3,0.0,0.0,2.0,0.0,60.0,14.0,2.0,14.0,2.0,1
2261,14160,4.0,22,4,2,85,7,3,1.0,0.0,3.0,1.0,54.0,10.0,2.0,11.0,2.0,1
2262,16606,4.0,50,14,3,187,8,3,7.0,0.0,6.0,0.0,112.0,26.0,7.0,25.0,3.0,1
2263,5775,4.0,14,16,2,63,3,5,13.0,0.0,2.0,0.0,33.0,6.0,3.0,5.0,0.0,0
2264,9332,4.0,8,0,1,31,4,1,0.0,0.0,0.0,0.0,22.0,4.0,0.0,4.0,0.0,0
2265,13463,3.0,7,0,1,22,1,0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,1
2266,17822,4.0,30,5,3,101,8,3,2.0,0.0,2.0,0.0,60.0,16.0,3.0,15.0,2.0,1
2267,7073,4.0,15,4,2,60,5,2,3.0,0.0,1.0,0.0,40.0,7.0,1.0,7.0,0.0,0
2268,15671,4.0,30,10,4,119,7,3,6.0,0.0,3.0,0.0,70.0,17.0,4.0,16.0,2.0,1
2269,19685,4.0,12,19,3,68,3,8,15.0,0.0,4.0,1.0,29.0,6.0,3.0,7.0,2.0,1
2270,17212,4.0,13,0,3,58,4,4,0.0,0.0,0.0,0.0,41.0,7.0,0.0,7.0,2.0,1
2271,1746,4.0,11,2,2,45,3,3,1.0,0.0,1.0,1.0,30.0,5.0,0.0,6.0,0.0,0
2272,15970,4.0,18,2,3,73,7,3,0.0,0.0,1.0,0.0,42.0,13.0,2.0,12.0,2.0,1
2273,13389,5.0,38,11,2,180,7,8,2.0,8.0,1.0,9.0,110.0,21.0,0.0,21.0,7.0,1
2274,7260,4.0,22,0,2,64,4,7,0.0,0.0,0.0,0.0,42.0,11.0,0.0,10.0,0.0,0
2275,10063,4.0,10,0,3,47,4,3,0.0,0.0,0.0,0.0,32.0,6.0,0.0,6.0,2.0,1
2276,4038,4.0,27,9,1,90,4,4,6.0,1.0,2.0,1.0,52.0,13.0,2.0,12.0,0.0,0
2277,3705,3.0,6,0,2,27,2,1,0.0,0.0,0.0,0.0,21.0,3.0,0.0,2.0,0.0,0
2278,3955,5.0,15,14,2,65,6,1,12.0,0.0,1.0,0.0,34.0,8.0,2.0,7.0,0.0,0
2279,19477,4.0,25,2,3,87,7,3,1.0,0.0,0.0,0.0,55.0,14.0,1.0,13.0,2.0,1
2280,3428,3.0,5,0,1,14,2,1,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0
2281,10027,4.0,22,8,3,84,7,3,5.0,0.0,2.0,1.0,47.0,12.0,2.0,12.0,2.0,1
2282,2507,4.0,6,9,2,39,5,2,7.0,1.0,1.0,1.0,16.0,5.0,1.0,5.0,1.0,0
2283,4681,3.0,5,0,1,20,2,1,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0
2284,8402,4.0,34,6,2,119,4,4,5.0,0.0,1.0,0.0,63.0,23.0,1.0,23.0,2.0,0
2285,4747,4.0,9,6,2,41,3,1,5.0,0.0,1.0,0.0,27.0,3.0,1.0,3.0,0.0,0
2286,17146,4.0,25,4,4,85,5,7,3.0,0.0,1.0,0.0,51.0,13.0,1.0,13.0,2.0,1
2287,17710,4.0,22,2,4,87,7,3,0.0,0.0,2.0,0.0,50.0,15.0,2.0,15.0,2.0,1
2288,17391,3.0,11,0,1,32,2,0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,1
2289,16720,3.0,8,1,1,20,1,0,0.0,1.0,0.0,1.0,15.0,1.0,0.0,1.0,0.0,1
2290,13344,4.0,9,0,2,40,4,3,0.0,0.0,0.0,0.0,27.0,5.0,0.0,5.0,2.0,1
2291,10594,4.0,19,6,3,80,7,3,4.0,0.0,1.0,0.0,45.0,13.0,2.0,12.0,2.0,1
2292,1809,4.0,22,1,5,99,5,4,0.0,0.0,1.0,0.0,61.0,17.0,1.0,17.0,1.0,0
2293,16912,4.0,8,2,2,41,4,5,0.0,0.0,2.0,0.0,22.0,6.0,2.0,6.0,2.0,1
2294,14015,4.0,28,6,4,138,7,7,2.0,0.0,3.0,0.0,85.0,21.0,4.0,20.0,2.0,1
2295,16417,4.0,39,8,7,155,7,3,4.0,0.0,3.0,1.0,97.0,22.0,3.0,22.0,2.0,1
2296,19271,4.0,11,3,3,58,3,4,0.0,3.0,0.0,3.0,37.0,6.0,0.0,6.0,2.0,1
2297,1715,4.0,22,8,2,73,3,6,5.0,0.0,3.0,0.0,44.0,9.0,3.0,8.0,0.0,0
2298,7614,4.0,19,0,2,69,3,3,0.0,0.0,0.0,0.0,52.0,8.0,0.0,8.0,0.0,0
2299,8676,4.0,22,13,1,94,3,4,7.0,1.0,5.0,0.0,47.0,14.0,6.0,13.0,0.0,0
2300,6436,3.0,4,0,1,15,3,1,0.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,0.0,0
2301,13322,3.0,5,0,1,19,2,0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,1
2302,5828,3.0,22,0,2,88,4,3,0.0,0.0,0.0,0.0,53.0,16.0,0.0,16.0,2.0,0
2303,10662,3.0,2,15,4,33,3,3,10.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
2304,14281,4.0,14,1,2,50,4,5,0.0,1.0,0.0,0.0,32.0,7.0,1.0,6.0,2.0,1
2305,7351,3.0,4,7,1,25,2,3,6.0,0.0,1.0,1.0,10.0,3.0,0.0,3.0,0.0,0
2306,14621,4.0,25,2,3,83,8,3,1.0,0.0,0.0,0.0,53.0,13.0,1.0,12.0,2.0,1
2307,17411,3.0,4,0,3,24,2,2,0.0,0.0,0.0,0.0,14.0,5.0,0.0,4.0,0.0,1
2308,1250,4.0,20,7,2,73,3,5,6.0,0.0,1.0,0.0,46.0,9.0,1.0,9.0,0.0,0
2309,6929,4.0,8,1,1,34,5,1,0.0,1.0,0.0,1.0,18.0,6.0,0.0,6.0,1.0,0
2310,18161,4.0,21,2,3,81,7,3,0.0,0.0,1.0,0.0,49.0,13.0,2.0,12.0,3.0,1
2311,16505,3.0,7,0,2,25,2,2,0.0,0.0,0.0,0.0,17.0,4.0,0.0,3.0,0.0,1
2312,12928,4.0,8,1,3,43,5,3,0.0,0.0,0.0,0.0,26.0,7.0,1.0,6.0,2.0,1
2313,13776,4.0,26,3,3,98,8,3,1.0,0.0,2.0,0.0,56.0,17.0,2.0,17.0,2.0,1
2314,12939,4.0,13,2,3,51,4,3,0.0,0.0,2.0,2.0,32.0,6.0,0.0,8.0,0.0,1
2315,4861,4.0,40,8,1,127,6,4,5.0,2.0,1.0,2.0,85.0,14.0,1.0,14.0,2.0,0
2316,2303,3.0,3,10,1,23,3,1,9.0,0.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,0
2317,6908,3.0,3,4,1,19,2,2,3.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,0
2318,18654,4.0,11,0,2,43,3,3,0.0,0.0,0.0,0.0,29.0,7.0,0.0,6.0,0.0,1
2319,11729,3.0,5,0,3,31,2,2,0.0,0.0,0.0,0.0,20.0,5.0,0.0,5.0,0.0,1
2320,8910,4.0,50,86,19,253,2,3,55.0,29.0,2.0,28.0,97.0,20.0,3.0,18.0,0.0,0
2321,8581,4.0,16,0,1,57,3,5,0.0,0.0,0.0,0.0,37.0,10.0,0.0,9.0,0.0,0
2322,19352,4.0,7,7,3,51,6,4,5.0,0.0,1.0,0.0,23.0,9.0,2.0,8.0,2.0,1
2323,18351,4.0,16,2,4,62,5,3,1.0,0.0,0.0,0.0,42.0,8.0,1.0,7.0,2.0,1
2324,8250,4.0,21,0,1,73,5,2,0.0,0.0,0.0,0.0,55.0,8.0,0.0,8.0,1.0,0
2325,15986,4.0,28,4,3,108,7,3,2.0,0.0,2.0,0.0,69.0,15.0,2.0,15.0,2.0,1
2326,6680,3.0,4,7,1,24,2,3,6.0,0.0,1.0,1.0,9.0,3.0,0.0,3.0,0.0,0
2327,12395,4.0,14,4,5,71,5,5,3.0,1.0,0.0,0.0,42.0,11.0,1.0,10.0,2.0,1
2328,10853,5.0,10,13,3,103,3,4,3.0,9.0,1.0,10.0,66.0,5.0,0.0,6.0,2.0,1
2329,16878,3.0,8,0,3,25,2,1,0.0,0.0,0.0,0.0,16.0,4.0,0.0,4.0,0.0,1
2330,2822,4.0,16,14,2,74,4,4,10.0,0.0,4.0,0.0,41.0,7.0,4.0,7.0,0.0,0
2331,15947,3.0,0,12,3,25,3,3,7.0,0.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,1
2332,1973,4.0,12,0,3,53,3,5,0.0,0.0,0.0,0.0,34.0,9.0,0.0,9.0,0.0,0
2333,19700,4.0,13,3,1,56,4,7,2.0,0.0,0.0,1.0,34.0,8.0,0.0,8.0,2.0,1
2334,267,4.0,11,2,2,39,3,2,1.0,0.0,1.0,1.0,26.0,4.0,0.0,5.0,0.0,0
2335,10924,4.0,2,12,5,34,4,3,6.0,0.0,6.0,0.0,8.0,2.0,6.0,2.0,3.0,1
2336,15499,4.0,19,2,2,83,5,7,0.0,2.0,0.0,1.0,58.0,10.0,1.0,8.0,2.0,1
2337,2770,4.0,35,3,2,127,4,4,0.0,3.0,0.0,3.0,80.0,19.0,0.0,19.0,2.0,0
2338,2329,3.0,12,0,1,40,3,2,0.0,0.0,0.0,0.0,29.0,5.0,0.0,5.0,0.0,0
2339,13360,3.0,9,0,3,38,2,2,0.0,0.0,0.0,0.0,27.0,5.0,0.0,5.0,0.0,1
2340,13167,4.0,6,0,3,33,2,1,0.0,0.0,0.0,0.0,24.0,4.0,0.0,4.0,0.0,1
2341,11699,4.0,8,0,3,41,3,3,0.0,0.0,0.0,0.0,28.0,5.0,0.0,5.0,2.0,1
2342,7991,4.0,9,2,2,39,3,1,1.0,0.0,1.0,1.0,24.0,5.0,0.0,6.0,0.0,0
2343,13912,4.0,5,1,1,33,3,4,0.0,1.0,0.0,0.0,21.0,4.0,1.0,3.0,2.0,1
2344,17291,4.0,23,7,2,95,7,3,4.0,0.0,2.0,0.0,58.0,13.0,3.0,12.0,2.0,1
2345,318,4.0,18,0,1,60,3,1,0.0,0.0,0.0,0.0,38.0,10.0,0.0,10.0,1.0,0
2346,1536,3.0,21,0,2,62,4,3,0.0,0.0,0.0,0.0,48.0,7.0,0.0,6.0,0.0,0
2347,1471,4.0,25,10,1,80,3,3,9.0,0.0,0.0,0.0,50.0,10.0,1.0,9.0,0.0,0
2348,14495,3.0,6,2,3,33,3,4,1.0,0.0,0.0,0.0,17.0,6.0,1.0,5.0,2.0,1
2349,1369,3.0,6,0,1,15,2,1,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,0
2350,740,4.0,12,5,1,40,2,4,4.0,0.0,0.0,0.0,25.0,5.0,1.0,4.0,0.0,0
2351,9362,4.0,7,10,2,35,3,1,8.0,0.0,2.0,1.0,15.0,3.0,1.0,4.0,0.0,0
2352,1188,4.0,18,0,1,56,3,3,0.0,0.0,0.0,0.0,39.0,8.0,0.0,8.0,0.0,0
2353,10865,4.0,70,10,3,232,8,3,2.0,0.0,7.0,0.0,147.0,33.0,8.0,32.0,2.0,1
2354,15416,3.0,11,1,3,40,2,2,0.0,1.0,0.0,0.0,28.0,5.0,1.0,4.0,0.0,1
2355,17311,4.0,18,0,2,65,4,5,0.0,0.0,0.0,0.0,46.0,8.0,0.0,8.0,2.0,1
2356,19260,4.0,15,2,2,56,4,5,1.0,0.0,1.0,0.0,34.0,8.0,1.0,8.0,2.0,1
2357,7383,4.0,7,0,2,23,2,1,0.0,0.0,0.0,0.0,17.0,3.0,0.0,2.0,0.0,0
2358,3487,4.0,27,3,2,108,6,4,1.0,0.0,2.0,0.0,63.0,17.0,2.0,16.0,6.0,0
2359,6044,3.0,6,0,2,28,2,1,0.0,0.0,0.0,0.0,21.0,3.0,0.0,3.0,0.0,0
2360,19437,4.0,14,4,1,62,7,4,2.0,0.0,1.0,0.0,37.0,9.0,2.0,8.0,2.0,1
2361,11526,4.0,11,0,4,61,4,3,0.0,0.0,0.0,0.0,44.0,7.0,0.0,7.0,2.0,1
2362,1233,3.0,13,0,2,41,3,3,0.0,0.0,0.0,0.0,29.0,6.0,0.0,5.0,0.0,0
2363,9869,4.0,17,0,2,53,3,1,0.0,0.0,0.0,0.0,42.0,5.0,0.0,5.0,0.0,0
2364,13220,3.0,7,2,1,27,2,0,1.0,0.0,1.0,1.0,18.0,2.0,0.0,3.0,0.0,1
2365,14760,4.0,21,0,4,87,4,6,0.0,0.0,0.0,0.0,62.0,11.0,0.0,11.0,2.0,1
2366,11444,4.0,10,8,3,58,4,8,5.0,0.0,3.0,0.0,30.0,7.0,3.0,6.0,3.0,1
2367,8981,3.0,10,0,1,31,3,2,0.0,0.0,0.0,0.0,22.0,4.0,0.0,4.0,0.0,0
2368,15347,4.0,15,1,3,62,4,4,0.0,0.0,1.0,0.0,39.0,9.0,1.0,9.0,2.0,1
2369,15762,4.0,9,2,3,49,5,5,1.0,1.0,0.0,0.0,26.0,9.0,1.0,8.0,2.0,1
2370,1291,3.0,11,0,2,29,2,1,0.0,0.0,0.0,0.0,23.0,3.0,0.0,2.0,0.0,0
2371,10208,4.0,13,4,3,50,4,4,2.0,2.0,0.0,1.0,28.0,7.0,1.0,6.0,2.0,1
2372,16358,3.0,5,9,2,32,3,4,7.0,0.0,2.0,0.0,12.0,3.0,2.0,3.0,2.0,1
2373,10424,4.0,27,3,4,93,5,8,2.0,0.0,1.0,0.0,60.0,13.0,1.0,13.0,2.0,1
2374,7862,3.0,10,0,2,30,2,2,0.0,0.0,0.0,0.0,22.0,4.0,0.0,3.0,0.0,0
2375,15058,4.0,19,0,3,77,4,7,0.0,0.0,0.0,0.0,52.0,11.0,0.0,11.0,2.0,1
